results_code,version,area_code,season,period,species_code,species_id,year,index,stderr,stdev,upper_ci,lower_ci,LOESS_index,trend_index
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2016,13.4738372566125,0.0901155657808066,2.84970440502079,13.4738372566125,13.4738372566125,11.5830777161359,10.0352408604589
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2017,9.91039261901338,0.0689692686892219,2.18099977614077,9.91039261901338,9.91039261901338,10.6783982253471,10.0875005221669
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2018,10.0388486070152,0.0683443963215014,2.16123957685178,10.0388486070152,10.0388486070152,9.7501846306928,10.1407525841103
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2019,8.77596057966468,0.0609875182001449,1.92859466353431,8.77596057966468,8.77596057966468,8.98073472350418,10.1950103468352
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2021,7.21650712325439,0.0484176686060676,1.53110111790404,7.21650712325439,7.21650712325439,8.86257651084265,10.3065977138806
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2022,8.3208525387262,0.0605761773111964,1.91558692249595,8.3208525387262,8.3208525387262,9.36249973924836,10.3639554747001
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2023,10.3230732357467,0.0892407726283614,2.82204101658833,10.3230732357467,10.3230732357467,10.2146503728862,10.4223752619032
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,Canada-Cackling Goose,261,2024,12.4948827584849,0.0691577466495367,2.18695997257414,12.4948827584849,12.4948827584849,11.5112256273671,10.4818719692622
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,1999,12.3095747370967,0.100688299306828,3.1840435953833,12.3095747370967,12.3095747370967,12.0764393564565,11.0606658963147
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2000,14.1225579657263,0.103612406132993,3.27651197230656,14.1225579657263,14.1225579657263,12.4443465547516,11.4128563534899
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2001,9.72330911115162,0.0759816446722765,2.40275057529992,9.72330911115162,9.72330911115162,12.9606279760756,11.7770845396652
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2002,14.3796428784887,0.108272033236364,3.42386231924364,14.3796428784887,14.3796428784887,13.5682005333704,12.153786552638
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2003,12.7097254985692,0.0904648673218442,2.86075028961964,12.7097254985692,12.7097254985692,14.297147947963,12.5434151094368
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2004,16.9306765803417,0.113215606981742,3.58019184740766,16.9306765803417,16.9306765803417,15.0966754676735,12.9464402090838
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2005,15.1031317819731,0.107200293356253,3.38997092843976,15.1031317819731,15.1031317819731,16.1888105330344,13.3633498229035
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2006,19.7931420076714,0.141240438165754,4.46641482323958,19.7931420076714,19.7931420076714,17.072770213452,13.7946506135681
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2007,14.3938420958456,0.0792601274913307,2.50642530507933,14.3938420958456,14.3938420958456,17.7445083583187,14.2408686841209
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2008,17.4857358516748,0.117551509924785,3.71730513754211,17.4857358516748,17.4857358516748,17.9949437270358,14.7025503582765
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2009,21.4886460978091,0.142096546253368,4.49348733804109,21.4886460978091,21.4886460978091,17.6965962992149,15.1802629933533
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2010,16.6866464293198,0.120146352934563,3.79936127835674,16.6866464293198,16.6866464293198,17.3630006489391,15.6745958272552
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2011,16.1268390367955,0.116084463431903,3.67091305403341,16.1268390367955,16.1268390367955,17.2640104349105,16.1861608609848
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2012,16.3133161342928,0.115680382158933,3.65813488220935,16.3133161342928,16.3133161342928,17.5480705771036,16.7155937782327
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2013,16.4975841254836,0.124361444147064,3.93265416612537,16.4975841254836,16.4975841254836,17.9466340100847,17.2635549036631
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2014,22.6613132174236,0.173956966348345,5.50100228514034,22.6613132174236,22.6613132174236,18.7472030669956,17.8307302015828
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2015,16.9086118913512,0.118129413638551,3.7355800575798,16.9086118913512,16.9086118913512,18.8958382947722,18.4178323167624
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2016,22.997377590788,0.160717840594171,5.0823443690145,22.997377590788,22.997377590788,19.0019917612625,19.0256016592548
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2017,17.4288340120522,0.122098926201547,3.86110706657701,17.4288340120522,17.4288340120522,18.8562028166093,19.6548075351416
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2018,15.8855870569548,0.109642942912092,3.46721428966027,15.8855870569548,15.8855870569548,18.8920274124002,20.3062493252243
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2019,18.2095668354796,0.121429363368275,3.83993363067966,18.2095668354796,18.2095668354796,18.7960403624857,20.9807577137708
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2021,22.1965864459214,0.152202806438963,4.81307534616863,22.1965864459214,22.1965864459214,18.1719432921231,22.4024612812601
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2022,19.8049201670268,0.142730477703801,4.51353401067892,19.8049201670268,19.8049201670268,17.7644899655791,23.1514861503634
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2023,12.5123162979971,0.109594957618181,3.46569686143075,12.5123162979971,12.5123162979971,17.2561336740167,23.9272398428455
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,Canada-Cackling Goose,261,2024,17.8566309815338,0.0985823974577723,3.11744913166553,17.8566309815338,17.8566309815338,16.5725699948171,24.7307299035384
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,1999,8.8016103733544,0.0666272102386678,2.10693738497081,8.8016103733544,8.8016103733544,8.62084594836765,10.1927665826097
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2000,9.09503132768918,0.0645413819779539,2.04097770385278,9.09503132768918,9.09503132768918,8.71411652095315,10.3380079396714
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2001,8.21526829656013,0.0601003033185775,1.90053846553681,8.21526829656013,8.21526829656013,9.0515990227132,10.4859828715892
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2002,10.5397122858303,0.0745771418968425,2.35833629779592,10.5397122858303,10.5397122858303,9.56266559162812,10.636748641681
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2003,8.0924743984094,0.052203589275237,1.65082244145688,8.0924743984094,8.0924743984094,10.298623724379,10.7903638393749
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2004,10.7225620832683,0.068257306048392,2.15848554060106,10.7225620832683,10.7225620832683,11.1631079478841,10.9468884129999
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2005,11.6537391921591,0.0721549112697221,2.28173863979674,11.6537391921591,11.6537391921591,12.3641542380706,11.1063837034339
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2006,16.49929222211,0.102095733427326,3.22855057015738,16.49929222211,16.49929222211,13.6374572705282,11.2689124786348
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2007,13.2862309368907,0.0605116369142379,1.91354597594115,13.2862309368907,13.2862309368907,14.5825876071018,11.4345389690762
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2008,13.6892912807816,0.0854161621813372,2.70109621483362,13.6892912807816,13.6892912807816,14.441231727732,11.6033289041153
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2009,16.5824334082249,0.103342699036342,3.26798308504129,16.5824334082249,16.5824334082249,13.2656174911729,11.7753495493169
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2010,10.1633412467656,0.0657379057611397,2.07881510814706,10.1633412467656,10.1633412467656,12.0581663452425,11.9506697447595
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2011,11.5981418006613,0.0729567787093143,2.30709591470313,11.5981418006613,11.5981418006613,11.7793700553919,12.1293599443523
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2012,10.2729506957255,0.0649151511091126,2.05279732158801,10.2729506957255,10.2729506957255,12.3577396464208,12.3114922561889
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2013,11.4552506659936,0.077736507781034,2.45824421935469,11.4552506659936,11.4552506659936,13.0791334553039,12.4971404839683
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2014,19.5064139459897,0.136157213512247,4.30566914560555,19.5064139459897,19.5064139459897,13.5159577624172,12.6863801695099
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2015,13.4258689194426,0.0834028645189941,2.63743015262465,13.4258689194426,13.4258689194426,13.8803998614085,12.8792886363964
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2016,12.8645353850379,0.0874504057785429,2.76542464566146,12.8645353850379,12.8645353850379,14.108633411099,13.0759450347724
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2017,12.0318139715416,0.0747573111302084,2.36403374921315,12.0318139715416,12.0318139715416,13.6044108143795,13.2764303873324
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2018,14.5951961444271,0.0895798594715525,2.83276388407913,14.5951961444271,14.5951961444271,12.9415674991535,13.4808276365312
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2019,12.1946055699662,0.0773846421600661,2.44711725142901,12.1946055699662,12.1946055699662,12.4180813239296,13.6892216930502
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2021,11.944689344079,0.07586179893035,2.39896072017631,11.944689344079,11.944689344079,12.9992164798856,14.1183500117738
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2022,12.2503796307246,0.0775424465395684,2.45210746406878,12.2503796307246,12.2503796307246,13.8417980969063,14.3392643909561
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2023,15.3360035610737,0.117165729815616,3.70510569933246,15.3360035610737,15.3360035610737,15.0301458095987,14.5645359177097
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,Canada-Cackling Goose,261,2024,17.5155248484633,0.0807148321391826,2.55242710517978,17.5155248484633,17.5155248484633,16.6338431267447,14.7942601172968
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,1999,43.3058243370241,0.275576544778892,8.7144955122068,62.9191132531772,28.7565022245407,40.2739038507721,43.5149057001093
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2000,40.0777429048962,0.254080737997069,8.03473841647227,57.7631675506459,25.8769086229806,41.9392476819922,42.8414798369822
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2001,34.0840554853468,0.210102020942558,6.64400927182881,48.2313289598306,22.4055152218453,43.1803200784543,42.1800922455971
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2002,56.4771191891499,0.368460146959127,11.651732913912,84.097759978134,37.2700021426504,43.977026787262,41.5305066299649
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2003,36.1888602484969,0.218642610207116,6.91408641818867,52.2419167010182,25.3425025147346,44.4728425485993,40.892491685483
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2004,49.2257535018033,0.297910216362931,9.42074821940425,72.3721296533458,33.4039337350579,44.5042283221342,40.2658209870555
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2005,41.4458143917026,0.241555349409577,7.63865085132073,58.3968037767087,27.9377637564003,43.8651966069802,39.6502728798483
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2006,44.647244139583,0.270539469755054,8.55520921400205,63.7825860600681,29.9866752291936,42.073825343956,39.0456303726152
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2007,38.1679040965512,0.15392032801493,4.86738814727403,48.4184464937212,29.6860677945412,40.0541538573037,38.4516810335308
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2008,38.3731265014722,0.217674922273527,6.88348543884462,53.8267706835293,26.1527507535627,38.3105339360772,37.8682168884698
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2009,36.4690062423231,0.220360923059002,6.96842424163564,52.6840675416981,24.9845403037736,36.636597155831,37.2950343216722
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2010,33.9654885462558,0.214029832018924,6.76821756403035,50.1834804228783,22.9941614472807,35.1587721002691,36.7319339787366
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2011,37.56458349253,0.210147825790927,6.64545774831605,51.6634601717295,25.8678083139549,33.7218853788244,36.1787206718836
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2012,32.4958476555923,0.186916462448004,5.91081753517024,46.3555222469543,22.0007481762405,33.8016249475843,35.6352032874351
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2013,29.790594661537,0.186749737608009,5.90554523280113,42.8484586331123,20.4231797032432,34.4532587922836,35.1011946954548
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2014,36.0365298165447,0.216944895814048,6.86039997520321,50.8591516783904,24.6633143918092,36.7997085569169,34.5765116614967
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2015,36.4596049563039,0.219442244667871,6.93937308010414,51.6768291163914,26.004710644421,36.0338257746751,34.0609747604121
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2016,47.9089987831609,0.301615945688238,9.53793367000474,69.8059293694453,32.3019951439187,35.0180250422633,33.5544082921622
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2017,34.7928919538327,0.200687186582798,6.34628606812825,48.9190498248775,24.6281480919653,33.4815831696951,33.0566401995904
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2018,24.4942178512005,0.138319921093319,4.37405996429656,34.0533882227092,16.9365123004291,33.2043855516965,32.5675019881048
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2019,22.0248578236943,0.124984276872336,3.95234986625688,31.0523261274104,15.5976948590062,32.9715965121139,32.0868286472251
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2021,41.3365181366907,0.226882403005799,7.17465154510556,57.2828705221159,28.8577884189437,32.3559113225651,31.1502334978935
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2022,39.564684883812,0.230035058735435,7.27434727294589,54.7774014014644,27.2096084163191,31.95129420278,30.6939984081691
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2023,32.7868550389763,0.234120927708194,7.40355379469519,50.1920417298304,21.4603204305887,31.4927728433144,30.2456014819432
BCCWS_PSSS,2025,BC,Winter,all years,SUSC,770,2024,24.2967640684741,0.0980979571272032,3.1021297833151,30.9545020925771,18.8134396096441,30.8225035562556,29.8048940146541
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,1999,21.8637122092888,0.250888375382659,7.93378704668521,21.8637122092888,21.8637122092888,22.8399138071641,14.1681836500081
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2000,26.7400705663911,0.302100003261363,9.55324091450203,26.7400705663911,26.7400705663911,20.5925046919588,14.613434144784
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2001,15.5736398597483,0.169533070622356,5.36110641888826,15.5736398597483,15.5736398597483,19.1421554412395,15.0745011789021
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2002,13.6043718504501,0.145681481579836,4.60685294700147,13.6043718504501,13.6043718504501,18.2155722120474,15.5519990408096
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2003,15.8071490919662,0.169437894324391,5.35809668007994,15.8071490919662,15.8071490919662,17.8617430670064,16.0465676465227
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2004,12.517292311872,0.129341872933369,4.0901491530153,12.517292311872,12.517292311872,17.9081721060919,16.5588736748291
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2005,30.3034914679999,0.30940557140624,9.78426326389586,30.3034914679999,30.3034914679999,19.3884961347857,17.089611755438
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2006,19.9888370608912,0.188828249716731,5.97127355687915,19.9888370608912,19.9888370608912,19.3774109207369,17.6395057126611
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2007,16.1977961125774,0.142812279913662,4.51612082368686,16.1977961125774,16.1977961125774,19.2650564261574,18.2093098673382
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2008,16.1786409524347,0.152436503720312,4.82046550308915,16.1786409524347,16.1786409524347,18.9355776438871,18.7998103998619
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2009,20.0658375750769,0.194622329837454,6.15449845814903,20.0658375750769,20.0658375750769,19.6802699703832,19.4118267772988
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2010,17.9112557887473,0.178027386719922,5.62972027922566,17.9112557887473,17.9112557887473,20.3633200597972,20.0462132477598
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2011,27.7160146953814,0.255529148656691,8.08054118318898,27.7160146953814,27.7160146953814,20.3284104696929,20.7038604053309
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2012,22.9565031144699,0.217528780841665,6.87886404099261,22.9565031144699,22.9565031144699,20.0267329689724,21.3856968290481
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2013,10.7329024059646,0.110339328041816,3.48923592104625,10.7329024059646,10.7329024059646,19.7949041402945,22.0926907995773
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2014,16.4112795414622,0.160823356907968,5.08568108783352,16.4112795414622,16.4112795414622,20.9338243002821,22.8258520974486
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2015,28.785921029861,0.295529891713476,9.34547574477507,28.785921029861,28.785921029861,20.7592178008633,23.5862338868926
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2016,22.0046760811818,0.219911136771066,6.95420075033376,22.0046760811818,22.0046760811818,20.826317569488,24.3749346895357
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2017,24.5388143402373,0.244199761359112,7.7222744996437,24.5388143402373,24.5388143402373,21.4485752056848,25.1931004524306
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2018,22.0519529223661,0.21989107263194,6.95356626654447,22.0519529223661,22.0519529223661,23.9939927875345,26.0419267151305
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2019,15.6715379692687,0.14885263606508,4.70713365685775,15.6715379692687,15.6715379692687,26.8823355015618,26.92266088076
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2021,34.9639640911606,0.325095964383212,10.2804370557993,34.9639640911606,34.9639640911606,31.898629840199,28.7851162475073
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2022,43.9513018705759,0.423958574530773,13.4067472907549,43.9513018705759,43.9513018705759,33.7376749869509,29.7696135744201
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2023,47.467603936985,0.5445061470876,17.2187962475948,47.467603936985,47.467603936985,35.2971433299441,30.7915764132079
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,SUSC,770,2024,22.2344801604031,0.180881340465068,5.71997022093994,22.2344801604031,22.2344801604031,36.3108482952265,31.8525495710605
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,1999,37.7469262284911,0.378832977305518,11.9797506106831,37.7469262284911,37.7469262284911,36.2910250706938,47.6233921808595
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2000,37.8674362489763,0.375713144327478,11.881092829384,37.8674362489763,37.8674362489763,35.7453975964861,46.8106074987531
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2001,30.9978267327433,0.292872314314834,9.2614357683961,30.9978267327433,30.9978267327433,35.9452913541781,46.0159153070691
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2002,37.613275079495,0.343467271712448,10.8613888033526,37.613275079495,37.613275079495,36.6169154764039,45.2388680447436
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2003,30.7773652489691,0.28040960106614,8.86733017148182,30.7773652489691,30.7773652489691,37.9455458766625,44.4790302952747
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2004,36.6188473393497,0.30840260870874,9.75254679857299,36.6188473393497,36.6188473393497,39.5998968510202,43.7359784358765
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2005,58.3767865705837,0.492403663558029,15.5711710505462,58.3767865705837,58.3767865705837,42.5830794147324,43.0093002973023
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2006,31.2003850647767,0.258931873586388,8.18814479347776,31.2003850647767,31.2003850647767,43.8536976225351,42.2985948339991
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2007,44.7024667847584,0.306254875966334,9.68462952585977,44.7024667847584,44.7024667847584,44.5502070221613,41.6034718042669
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2008,58.6999215179334,0.470364426844365,14.8742291914784,58.6999215179334,58.6999215179334,43.8346670027922,40.923551460107
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2009,26.7701706976452,0.218060214124128,6.89566943696265,26.7701706976452,26.7701706976452,43.3765208053694,40.2584642464533
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2010,47.325435025853,0.39188166752555,12.3923864264558,47.325435025853,47.325435025853,43.2222544838974,39.6078505094924
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2011,47.5645666793894,0.375176062215699,11.8641088017465,47.5645666793894,47.5645666793894,42.7831186452862,38.971360213784
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2012,44.4275849386714,0.354376098432215,11.2063561936982,44.4275849386714,44.4275849386714,46.5044948617018,38.348652667908
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2013,40.1017991166174,0.331760380776496,10.4911844065847,40.1017991166174,40.1017991166174,51.302964875745,37.7393962583676
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2014,63.4993730514383,0.509999791120323,16.1276094615034,63.4993730514383,63.4993730514383,58.3852479196907,37.1432681914923
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2015,44.6820896937568,0.4077112336245,12.8929612589045,44.6820896937568,44.6820896937568,58.4428699944228,36.5599542430876
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2016,100.67878190407,0.879561089549727,27.8141638423646,100.67878190407,100.67878190407,56.533732598796,35.9891485155911
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2017,45.6391652314964,0.392634226069314,12.4161844171649,45.6391652314964,45.6391652314964,50.7431612751245,35.4305532024987
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2018,24.0514752726145,0.197823954623382,6.25574272351685,24.0514752726145,24.0514752726145,44.2199000230301,34.8838783598354
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2019,28.5728642106708,0.234342836241628,7.41057115867398,28.5728642106708,28.5728642106708,37.7829257298465,34.3488416844498
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2021,22.3549193538987,0.173314772242982,5.48069432441152,22.3549193538987,22.3549193538987,30.6789815140641,33.3125905428667
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2022,42.9186063567229,0.329930577865764,10.4333209579135,42.9186063567229,42.9186063567229,29.3804654912443,32.8108477704711
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2023,27.4384300829976,0.2539229194397,8.029747755489,27.4384300829976,27.4384300829976,29.430560285626,32.3196861540089
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,SUSC,770,2024,29.9824454056057,0.213870659581835,6.76318408961112,29.9824454056057,29.9824454056057,31.3465520334902,31.8388584932107
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,1999,22.8137436626847,0.225326618175004,7.12545330896107,22.8137436626847,22.8137436626847,21.6199370209258,13.293813917742
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2000,18.0889895155461,0.172990893010628,5.47045236380086,18.0889895155461,18.0889895155461,19.1902728880974,13.6647310353993
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2001,15.4484873542972,0.145201789781095,4.59168376041222,15.4484873542972,15.4484873542972,17.2392575241364,14.0473572276979
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2002,14.2642082522272,0.125623310260643,3.97255787633634,14.2642082522272,14.2642082522272,15.8031678126164,14.4420962065677
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2003,22.4937964605114,0.195971151616195,6.19715194793363,22.4937964605114,22.4937964605114,14.9462304445295,14.849366638082
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2004,10.8876508037398,0.0905362592818432,2.86300790162185,10.8876508037398,10.8876508037398,14.6252100942265,15.2696027312049
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2005,14.017972743159,0.119711935835255,3.78562380347338,14.017972743159,14.017972743159,14.7166219732019,15.7032548509921
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2006,14.35446835729,0.117959841478464,3.73021771504349,14.35446835729,14.35446835729,15.6596742787159,16.150790157312
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,SUSC,770,2007,16.7261440136599,0.119291316920961,3.77232266551221,16.7261440136599,16.7261440136599,16.8353312979436,16.6126932702018
